Station,Date & Time (Winter),Total clouds cover (code),Total low clouds cover (code),Low clouds base (code),Low clouds type (code),Medium clouds type (code),Hight clouds type (code),Visibility (code)
Bet Dagan Man 01/1964-11/2022,10/05/2017 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,10/05/2017 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,10/05/2017 14:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,10/05/2017 17:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,10/05/2017 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,10/05/2017 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,11/05/2017 02:00,1,1,3,6,0,0,60
Bet Dagan Man 01/1964-11/2022,11/05/2017 05:00,5,5,4,1,0,0,60
Bet Dagan Man 01/1964-11/2022,11/05/2017 08:00,6,6,4,8,0,0,60
Bet Dagan Man 01/1964-11/2022,11/05/2017 11:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,11/05/2017 14:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,11/05/2017 17:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,11/05/2017 20:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,11/05/2017 23:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,12/05/2017 02:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,12/05/2017 05:00,5,5,5,5,0,0,60
Bet Dagan Man 01/1964-11/2022,12/05/2017 08:00,4,4,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,12/05/2017 11:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,12/05/2017 14:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,12/05/2017 17:00,2,1,5,1,0,1,60
Bet Dagan Man 01/1964-11/2022,12/05/2017 20:00,2,2,5,1,0,1,60
Bet Dagan Man 01/1964-11/2022,12/05/2017 23:00,1,1,4,1,0,0,60
Bet Dagan Man 01/1964-11/2022,13/05/2017 02:00,2,2,4,4,0,0,60
Bet Dagan Man 01/1964-11/2022,13/05/2017 05:00,1,0,9,0,0,1,58
Bet Dagan Man 01/1964-11/2022,13/05/2017 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,13/05/2017 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,13/05/2017 14:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,13/05/2017 17:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,13/05/2017 20:00,1,1,3,6,0,0,60
Bet Dagan Man 01/1964-11/2022,13/05/2017 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,14/05/2017 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,14/05/2017 05:00,0,0,9,0,0,0,56
Bet Dagan Man 01/1964-11/2022,14/05/2017 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,14/05/2017 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,14/05/2017 14:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,14/05/2017 17:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,14/05/2017 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,14/05/2017 23:00,0,0,9,0,0,0,56
Bet Dagan Man 01/1964-11/2022,15/05/2017 02:00,0,0,9,0,0,0,56
Bet Dagan Man 01/1964-11/2022,15/05/2017 05:00,0,0,9,0,0,0,50
Bet Dagan Man 01/1964-11/2022,15/05/2017 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,15/05/2017 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,15/05/2017 14:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,15/05/2017 17:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,15/05/2017 20:00,2,2,4,1,0,0,60
Bet Dagan Man 01/1964-11/2022,15/05/2017 23:00,5,5,4,1,0,0,60
Bet Dagan Man 01/1964-11/2022,16/05/2017 02:00,3,3,4,1,0,0,60
Bet Dagan Man 01/1964-11/2022,16/05/2017 05:00,6,6,4,4,0,0,60
Bet Dagan Man 01/1964-11/2022,16/05/2017 08:00,2,2,4,1,0,0,60
Bet Dagan Man 01/1964-11/2022,16/05/2017 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,16/05/2017 14:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,16/05/2017 17:00,1,1,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,16/05/2017 20:00,1,1,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,16/05/2017 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,17/05/2017 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,17/05/2017 05:00,1,1,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,17/05/2017 08:00,1,1,4,1,0,0,65
Bet Dagan Man 01/1964-11/2022,17/05/2017 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,17/05/2017 14:00,1,1,4,1,0,0,65
Bet Dagan Man 01/1964-11/2022,17/05/2017 17:00,5,0,9,0,0,6,65
Bet Dagan Man 01/1964-11/2022,17/05/2017 20:00,2,0,9,0,0,9,60
Bet Dagan Man 01/1964-11/2022,17/05/2017 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,18/05/2017 02:00,5,1,4,6,0,8,60
Bet Dagan Man 01/1964-11/2022,18/05/2017 05:00,5,1,4,6,3,8,60
Bet Dagan Man 01/1964-11/2022,18/05/2017 08:00,2,2,9,0,3,0,65
Bet Dagan Man 01/1964-11/2022,18/05/2017 11:00,2,0,9,0,0,1,60
Bet Dagan Man 01/1964-11/2022,18/05/2017 14:00,5,1,9,0,3,6,60
Bet Dagan Man 01/1964-11/2022,18/05/2017 17:00,5,0,9,0,0,6,60
Bet Dagan Man 01/1964-11/2022,18/05/2017 20:00,2,2,8,0,3,0,65
Bet Dagan Man 01/1964-11/2022,18/05/2017 23:00,1,1,8,0,3,0,60
Bet Dagan Man 01/1964-11/2022,19/05/2017 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,19/05/2017 05:00,2,0,9,0,0,4,60
Bet Dagan Man 01/1964-11/2022,19/05/2017 08:00,7,7,4,5,10,10,60
Bet Dagan Man 01/1964-11/2022,19/05/2017 11:00,6,6,5,8,0,0,60
Bet Dagan Man 01/1964-11/2022,19/05/2017 14:00,3,3,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,19/05/2017 17:00,3,3,5,1,0,0,70
Bet Dagan Man 01/1964-11/2022,19/05/2017 20:00,5,1,5,1,3,0,60
Bet Dagan Man 01/1964-11/2022,19/05/2017 23:00,5,3,4,1,3,0,60
Bet Dagan Man 01/1964-11/2022,20/05/2017 02:00,4,4,5,8,0,0,60
Bet Dagan Man 01/1964-11/2022,20/05/2017 05:00,4,4,5,8,0,0,60
Bet Dagan Man 01/1964-11/2022,20/05/2017 08:00,6,6,5,8,0,0,60
Bet Dagan Man 01/1964-11/2022,20/05/2017 11:00,7,7,5,8,10,10,60
Bet Dagan Man 01/1964-11/2022,20/05/2017 14:00,4,4,5,8,0,0,57
Bet Dagan Man 01/1964-11/2022,20/05/2017 17:00,5,5,5,8,0,0,60
Bet Dagan Man 01/1964-11/2022,20/05/2017 20:00,5,5,5,2,0,0,60
Bet Dagan Man 01/1964-11/2022,20/05/2017 23:00,5,5,6,2,0,0,60
Bet Dagan Man 01/1964-11/2022,21/05/2017 02:00,5,5,6,2,0,0,60
Bet Dagan Man 01/1964-11/2022,21/05/2017 05:00,3,3,6,2,0,0,60
Bet Dagan Man 01/1964-11/2022,21/05/2017 08:00,5,5,6,8,0,0,65
Bet Dagan Man 01/1964-11/2022,21/05/2017 11:00,3,3,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,21/05/2017 14:00,1,1,6,1,0,0,70
Bet Dagan Man 01/1964-11/2022,21/05/2017 17:00,1,1,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,21/05/2017 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,21/05/2017 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,22/05/2017 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,22/05/2017 05:00,1,0,9,0,0,1,60
Bet Dagan Man 01/1964-11/2022,22/05/2017 08:00,1,0,9,0,0,1,60
Bet Dagan Man 01/1964-11/2022,22/05/2017 11:00,2,0,9,0,0,1,60
Bet Dagan Man 01/1964-11/2022,22/05/2017 14:00,1,0,9,0,0,1,60
Bet Dagan Man 01/1964-11/2022,22/05/2017 17:00,7,0,9,0,0,6,65
Bet Dagan Man 01/1964-11/2022,22/05/2017 20:00,6,0,9,0,0,6,60
Bet Dagan Man 01/1964-11/2022,22/05/2017 23:00,3,0,9,0,0,8,60
Bet Dagan Man 01/1964-11/2022,23/05/2017 02:00,5,3,4,1,4,0,60
Bet Dagan Man 01/1964-11/2022,23/05/2017 05:00,5,4,5,8,3,0,60
Bet Dagan Man 01/1964-11/2022,23/05/2017 08:00,4,4,5,1,6,0,65
Bet Dagan Man 01/1964-11/2022,23/05/2017 11:00,6,6,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,23/05/2017 14:00,3,3,5,1,0,0,70
Bet Dagan Man 01/1964-11/2022,23/05/2017 17:00,6,6,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,23/05/2017 20:00,3,3,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,23/05/2017 23:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,24/05/2017 02:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,24/05/2017 05:00,3,3,5,4,0,0,60
Bet Dagan Man 01/1964-11/2022,24/05/2017 08:00,5,5,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,24/05/2017 11:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,24/05/2017 14:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,24/05/2017 17:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,24/05/2017 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,24/05/2017 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,25/05/2017 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,25/05/2017 05:00,1,1,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,25/05/2017 08:00,3,0,9,0,0,5,60
Bet Dagan Man 01/1964-11/2022,25/05/2017 11:00,5,0,9,0,0,6,60
Bet Dagan Man 01/1964-11/2022,25/05/2017 14:00,7,0,9,0,0,6,60
Bet Dagan Man 01/1964-11/2022,25/05/2017 17:00,7,1,5,1,0,6,60
Bet Dagan Man 01/1964-11/2022,25/05/2017 20:00,5,5,5,1,0,6,60
Bet Dagan Man 01/1964-11/2022,25/05/2017 23:00,2,0,9,0,0,1,60
Bet Dagan Man 01/1964-11/2022,26/05/2017 02:00,3,3,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,26/05/2017 05:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,26/05/2017 08:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,26/05/2017 11:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,26/05/2017 14:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,26/05/2017 17:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,26/05/2017 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,26/05/2017 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,27/05/2017 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,27/05/2017 05:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,27/05/2017 08:00,0,0,9,0,0,0,70
Bet Dagan Man 01/1964-11/2022,27/05/2017 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,27/05/2017 14:00,0,0,9,0,0,0,70
Bet Dagan Man 01/1964-11/2022,27/05/2017 17:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,27/05/2017 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,27/05/2017 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,28/05/2017 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,28/05/2017 05:00,2,2,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,28/05/2017 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,28/05/2017 11:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,28/05/2017 14:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,28/05/2017 17:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,28/05/2017 20:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,28/05/2017 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,29/05/2017 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,29/05/2017 05:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,29/05/2017 08:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,29/05/2017 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,29/05/2017 14:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,29/05/2017 17:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,29/05/2017 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,29/05/2017 23:00,4,0,9,0,0,2,60
Bet Dagan Man 01/1964-11/2022,30/05/2017 02:00,1,1,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,30/05/2017 05:00,1,1,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,30/05/2017 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,30/05/2017 11:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,30/05/2017 14:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,30/05/2017 17:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,30/05/2017 20:00,2,2,9,0,3,0,60
Bet Dagan Man 01/1964-11/2022,30/05/2017 23:00,5,5,9,0,3,0,65
Bet Dagan Man 01/1964-11/2022,31/05/2017 02:00,1,0,9,0,0,1,65
Bet Dagan Man 01/1964-11/2022,31/05/2017 05:00,2,0,9,0,0,1,60
Bet Dagan Man 01/1964-11/2022,31/05/2017 08:00,0,0,9,0,0,0,70
Bet Dagan Man 01/1964-11/2022,31/05/2017 11:00,1,0,9,0,0,1,70
Bet Dagan Man 01/1964-11/2022,31/05/2017 14:00,0,0,9,0,0,0,70
Bet Dagan Man 01/1964-11/2022,31/05/2017 17:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,31/05/2017 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,31/05/2017 23:00,2,2,4,5,0,0,60
Bet Dagan Man 01/1964-11/2022,01/06/2017 02:00,4,4,4,5,0,0,60
Bet Dagan Man 01/1964-11/2022,01/06/2017 05:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,01/06/2017 08:00,5,5,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,01/06/2017 11:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,01/06/2017 14:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,01/06/2017 17:00,6,6,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,01/06/2017 20:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,01/06/2017 23:00,3,3,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,02/06/2017 02:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,02/06/2017 05:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,02/06/2017 08:00,5,5,4,1,0,0,60
Bet Dagan Man 01/1964-11/2022,02/06/2017 11:00,2,2,5,1,0,0,70
Bet Dagan Man 01/1964-11/2022,02/06/2017 14:00,4,4,5,1,0,0,70
Bet Dagan Man 01/1964-11/2022,02/06/2017 17:00,2,2,5,1,0,0,70
Bet Dagan Man 01/1964-11/2022,02/06/2017 20:00,1,1,4,6,0,0,65
Bet Dagan Man 01/1964-11/2022,02/06/2017 23:00,1,1,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,03/06/2017 02:00,1,1,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,03/06/2017 05:00,1,1,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,03/06/2017 08:00,5,5,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,03/06/2017 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,03/06/2017 14:00,0,0,9,0,0,0,50
Bet Dagan Man 01/1964-11/2022,03/06/2017 17:00,1,1,4,1,0,0,60
Bet Dagan Man 01/1964-11/2022,03/06/2017 20:00,3,3,4,1,0,0,60
Bet Dagan Man 01/1964-11/2022,03/06/2017 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,04/06/2017 02:00,0,0,9,0,0,0,58
Bet Dagan Man 01/1964-11/2022,04/06/2017 05:00,1,1,4,1,0,0,58
Bet Dagan Man 01/1964-11/2022,04/06/2017 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,04/06/2017 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,04/06/2017 14:00,1,1,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,04/06/2017 17:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,04/06/2017 20:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,04/06/2017 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,05/06/2017 02:00,2,2,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,05/06/2017 05:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,05/06/2017 08:00,4,4,4,1,0,0,65
Bet Dagan Man 01/1964-11/2022,05/06/2017 11:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,05/06/2017 14:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,05/06/2017 17:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,05/06/2017 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,05/06/2017 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,06/06/2017 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,06/06/2017 05:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,06/06/2017 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,06/06/2017 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,06/06/2017 14:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,06/06/2017 17:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,06/06/2017 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,06/06/2017 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,07/06/2017 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,07/06/2017 05:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,07/06/2017 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,07/06/2017 11:00,1,1,5,1,0,1,65
Bet Dagan Man 01/1964-11/2022,07/06/2017 14:00,3,0,9,0,0,5,65
Bet Dagan Man 01/1964-11/2022,07/06/2017 17:00,1,0,9,0,0,1,65
Bet Dagan Man 01/1964-11/2022,07/06/2017 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,07/06/2017 23:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,08/06/2017 02:00,7,7,4,6,10,10,60
Bet Dagan Man 01/1964-11/2022,08/06/2017 05:00,1,1,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,08/06/2017 08:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,08/06/2017 11:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,08/06/2017 14:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,08/06/2017 17:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,08/06/2017 20:00,1,1,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,08/06/2017 23:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,09/06/2017 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,09/06/2017 05:00,3,0,9,0,0,4,60
Bet Dagan Man 01/1964-11/2022,09/06/2017 08:00,5,5,3,6,0,0,57
Bet Dagan Man 01/1964-11/2022,09/06/2017 11:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,09/06/2017 14:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,09/06/2017 17:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,09/06/2017 20:00,2,2,4,6,0,0,60
Bet Dagan Man 01/1964-11/2022,09/06/2017 23:00,1,1,4,1,0,0,60
Bet Dagan Man 01/1964-11/2022,10/06/2017 02:00,4,4,4,5,0,0,60
Bet Dagan Man 01/1964-11/2022,10/06/2017 05:00,5,5,4,1,0,0,60
Bet Dagan Man 01/1964-11/2022,10/06/2017 08:00,5,5,5,8,0,0,60
Bet Dagan Man 01/1964-11/2022,10/06/2017 11:00,3,3,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,10/06/2017 14:00,1,1,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,10/06/2017 17:00,3,3,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,10/06/2017 20:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,10/06/2017 23:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,11/06/2017 02:00,5,5,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,11/06/2017 05:00,5,5,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,11/06/2017 08:00,5,5,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,11/06/2017 11:00,2,1,5,1,0,1,60
Bet Dagan Man 01/1964-11/2022,11/06/2017 14:00,0,0,9,0,0,0,70
Bet Dagan Man 01/1964-11/2022,11/06/2017 17:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,11/06/2017 20:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,11/06/2017 23:00,5,5,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,12/06/2017 02:00,4,4,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,12/06/2017 05:00,6,6,5,4,0,0,60
Bet Dagan Man 01/1964-11/2022,12/06/2017 08:00,3,3,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,12/06/2017 11:00,3,3,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,12/06/2017 14:00,1,1,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,12/06/2017 17:00,1,1,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,12/06/2017 20:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,12/06/2017 23:00,6,6,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,13/06/2017 02:00,6,6,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,13/06/2017 05:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,13/06/2017 08:00,3,3,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,13/06/2017 11:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,13/06/2017 14:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,13/06/2017 17:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,13/06/2017 20:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,13/06/2017 23:00,1,1,9,0,3,0,60
Bet Dagan Man 01/1964-11/2022,14/06/2017 02:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,14/06/2017 05:00,4,2,3,6,5,0,60
Bet Dagan Man 01/1964-11/2022,14/06/2017 08:00,5,5,9,0,3,0,65
Bet Dagan Man 01/1964-11/2022,14/06/2017 11:00,1,1,9,0,3,0,65
Bet Dagan Man 01/1964-11/2022,14/06/2017 14:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,14/06/2017 17:00,5,5,5,1,0,0,70
Bet Dagan Man 01/1964-11/2022,14/06/2017 20:00,1,1,5,2,0,0,60
Bet Dagan Man 01/1964-11/2022,14/06/2017 23:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,15/06/2017 02:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,15/06/2017 05:00,2,2,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,15/06/2017 08:00,6,6,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,15/06/2017 11:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,15/06/2017 14:00,1,1,6,1,0,0,60
Bet Dagan Man 01/1964-11/2022,15/06/2017 17:00,0,0,9,0,0,0,60
Bet Dagan Man 01/1964-11/2022,15/06/2017 20:00,2,2,4,4,0,0,60
Bet Dagan Man 01/1964-11/2022,15/06/2017 23:00,1,1,4,4,0,0,60
Bet Dagan Man 01/1964-11/2022,16/06/2017 02:00,5,5,4,4,0,0,60
Bet Dagan Man 01/1964-11/2022,16/06/2017 05:00,5,5,4,4,0,0,60
Bet Dagan Man 01/1964-11/2022,16/06/2017 08:00,2,2,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,16/06/2017 11:00,0,0,9,0,0,0,70
Bet Dagan Man 01/1964-11/2022,16/06/2017 14:00,3,3,4,1,0,0,60
Bet Dagan Man 01/1964-11/2022,16/06/2017 17:00,1,1,5,1,0,0,70
Bet Dagan Man 01/1964-11/2022,16/06/2017 20:00,1,1,5,1,0,0,60
Bet Dagan Man 01/1964-11/2022,16/06/2017 23:00,2,2,5,4,0,0,60
Bet Dagan Man 01/1964-11/2022,17/06/2017 02:00,5,5,4,4,0,0,60
Bet Dagan Man 01/1964-11/2022,17/06/2017 05:00,3,3,4,4,0,0,58
Bet Dagan Man 01/1964-11/2022,17/06/2017 08:00,3,3,4,1,0,0,60
Bet Dagan Man 01/1964-11/2022,17/06/2017 11:00,0,0,9,0,0,0,65
Bet Dagan Man 01/1964-11/2022,17/06/2017 14:00,1,1,5,1,0,0,65
Bet Dagan Man 01/1964-11/2022,17/06/2017 17:00,1,1,4,1,0,0,65
Bet Dagan Man 01/1964-11/2022,17/06/2017 20:00,1,1,4,1,0,0,60
